"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2013",43.01,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2013",40.89,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2023",38.86,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2023",39.5,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2023",38.22,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",38.84,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",39.49,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",38.21,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",38.89,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",39.45,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",38.34,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",38.85,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",39.42,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",38.27,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",38.85,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",39.5,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",38.2,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",38.91,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",39.47,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",38.34,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",38.88,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",39.52,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",38.25,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2016",38.91,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2016",39.55,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belarus","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2016",38.29,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 74 years old"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",42.31,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",44.98,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",38.18,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",50,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Data reference period: April"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",52,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Data reference period: April"
"Belize","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",46,,"Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers","Data reference period: April"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2023",38.93,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2023",42.39,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2023",35.1,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",39.43,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",42.9,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",35.49,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",39.48,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",42.82,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",35.68,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",42.99,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",45.36,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",39.91,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",40.03,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",43.53,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",35.85,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",40.58,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",43.98,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",36.54,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",41.35,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",44.42,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",37.46,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2016",43.13,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2016",46.02,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2016",39.31,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",46.24,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",48.93,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",42.46,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",45.41,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",48.16,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","HIES - Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",41.9,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2013",44,,"Time unit: Per month","Data reference period: End of the year"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2013",46.5,,"Time unit: Per month","Data reference period: End of the year"
"Bolivia (Plurinational State of)","LFS - Continuous Employment Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2013",40.9,,"Time unit: Per month","Data reference period: End of the year"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2023",39.19,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2023",40.95,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2023",36.86,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",39.36,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",41.21,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",36.88,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",39.24,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",41.17,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",36.56,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",39.23,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",41.17,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",36.53,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",39.06,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",41.1,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",36.35,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",39.03,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",41.07,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",36.3,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",39.15,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",41.11,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",36.49,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2016",39.3,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2016",41.18,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2016",36.73,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2015",39.45,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2015",41.55,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2015",36.56,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",39.84,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",41.96,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",36.89,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2013",40.12,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2013",42.41,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brazil","HS - Continuous National Household Sample Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2013",36.91,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2023",45.83,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2023",46.6,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2023",44.67,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",46.07,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",46.91,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",44.79,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",47.04,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",47.99,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",45.62,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",44.36,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",45.69,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",42.25,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",46.85,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",47.82,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",45.32,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2018",47.34,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2018",48.27,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2018",46.01,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2017",46.29,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2017",46.47,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2017",46.07,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2014",46.82,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2014",47.32,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Brunei Darussalam","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2014",46.14,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2023",45.85,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2023",48.98,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2023",42.88,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2022",45.61,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2022",48.66,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2022",42.66,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2021",47.09,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2021",50.41,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2021",44.06,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2020",46.55,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2020",49.53,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2020",43.81,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2019",47.05,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2019",49.84,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Mean weekly hours usually worked per employed person by sex","Sex: Female","2019",44.47,"Break in series","Job coverage: Main job currently held | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Total","2023",35.68,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Mean weekly hours usually worked per employed person by sex","Sex: Male","2023",37.89,,"Job coverage: Main job currently held","Repository: ILO-STATISTICS - Micro data processing"
